"";"m1";"m2";"chr";"pos";"lod"
"3581";"Clint1";"Tnip1";"11";32,130004;3,40599208106342
"3582";"Gm9833";"sdcbp";"4";2,91;11,5400723461927
"3583";"Gm9833";"Fau";"19";4,340001;3,19494524362341
"3584";"Mrps28";"Tnfaip3";"10";8,08;3,10324434982932
"3585";"Dock3";"Irg1";"14";51,670005;3,55927460697772
"3586";"Frmd3";"Rplp1";"9";33,500003;3,36603428069248
"3587";"Ptger2";"Hmgb2";"8";29,900002;4,13332380116095
"3588";"Ptger2";"Lgals3";"14";24,600001;6,96126699582339
"3589";"Creld2";"Rps3";"7";54,070006;3,54988336864314
"3590";"Casp1";"Icam1";"9";7,69;3,49367500115142
"3591";"Tfec";"Tfec";"6";7,61;4,79977141349751
"3592";"Tfec";"Eef1a1";"9";43,650004;3,32202121590579
"3593";"Cnst";"sdcbp";"4";2,91;3,84527694487499
"3594";"Cenpq";"Rps18";"17";17,98;3,54093025367593
"3595";"Syngr2";"Ptma";"1";43,960005;4,41038453579576
"3596";"Gm4984";"Arpc2";"1";38,490004;7,39605284860225
"3597";"Gm4984";"Apoe";"7";9,940001;3,96500704561657
"3598";"Paqr3";"Rps18";"17";17,98;4,0392288585615
"3599";"Synj2bp";"Rpl35a";"16";23,590002;3,33249645016524
"3600";"Cd97";"Calr";"8";41,210003;7,40196848431717
"3601";"Cd97";"Slc25a3";"10";45,600006;3,17514997535745
"3602";"Samd3";"rpl9";"5";33,660002;4,29470411144324
"3603";"Samd3";"Tmbim6";"15";56,130003;85,2436985037277
"3604";"Gabrg2";"Gnb2l1";"11";28,770002;4,29460230877107
"3605";"Nat15";"Rps11";"7";29,140003;3,70057986502228
"3606";"Acad10";"spp1";"5";50,680004;3,07799470238245
"3607";"Gtf3a";"Ell2";"13";40,930004;3,04204337845198
"3608";"Zfp385a";"Pld3";"7";15,920002;3,63068038973157
"3609";"Ubtd2";"Snx3";"10";22,890002;3,41786238852168
"3610";"Cd72";"Iqgap1";"7";45,680005;3,17491719032882
"3611";"Narf";"Rpl17";"18";50,960003;3,34697839854896
"3612";"Cyp2t4";"Gnb2l1";"11";28,770002;5,58358018563823
"3613";"Rpain";"Slc15a3";"19";7,230003;3,06161190549769
"3614";"Siglece";"Rps11";"7";29,140003;5,70816819298825
"3615";"Adhfe1";"arpc1b";"5";85,030006;3,26129775783708
"3616";"Sdc2";"rpl9";"5";33,660002;4,29470411144324
"3617";"Sdc2";"Tmbim6";"15";56,130003;85,2436985037277
"3618";"Xkr5";"Rps9";"7";2,13;4,51099525949423
"3619";"Klkb1";"Rps15";"10";39,720004;3,07355541315429
"3620";"Klkb1";"Rpl24";"16";33,740003;4,56268014328732
"3621";"Snrnp70";"Ptma";"1";43,960005;3,35694955317714
"3622";"Gab3";"Myl6";"10";76,750008;3,50186184543834
"3623";"Fhod1";"Ptprc";"1";60,730007;3,00971452898644
"3624";"Atp13a4";"spp1";"5";50,680004;3,30654255090153
"3625";"Ube2q1";"rplp0";"5";56,100005;3,20203519061222
"3626";"Rap2b";"Cndp2";"18";57,530005;4,07040652381848
"3627";"Rmnd5a";"Ptma";"1";43,960005;3,28863117272535
"3628";"Wdr20b";"Rps24";"14";14,42;3,51618409129541
"3629";"Ptpn13";"Gnb2l1";"11";28,770002;4,29460230877106
"3630";"Gmpr2";"Fau";"19";4,340001;3,16490456059445
"3631";"Gm20597";"Rps24";"14";14,42;3,94817421282871
"3632";"Nppa";"Anxa5";"3";17,460001;3,21084290859773
"3633";"Nae1";"Cd44";"2";54,130004;3,34275192198781
"3634";"Nae1";"Eef1g";"19";6,040002;3,08163132776323
"3635";"Fam65c";"sdcbp";"4";2,91;8,46259164566668
"3636";"Fam3c";"Tfec";"6";7,61;5,12364883894567
"3637";"Mfsd9";"spp1";"5";50,680004;3,67540284375661
"3638";"Oit3";"Snx3";"10";22,890002;3,35560101753221
"3639";"Acadvl";"Cd36";"5";8,11;3,86312113348674
"3640";"Pcbd1";"Rpl24";"16";33,740003;3,74068940587383
"3641";"Rab3ip";"Tfec";"6";7,61;4,06324965772746
"3642";"Cdc73";"Slc15a3";"19";7,230003;3,07552336343052
"3643";"C030016D13Rik";"sdcbp";"4";2,91;9,21765575042003
"3644";"Hoxb9";"rpl9";"5";33,660002;4,29470411144324
"3645";"Hoxb9";"Tmbim6";"15";56,130003;85,2436985037277
"3646";"Hr";"Rps24";"14";14,42;3,08884925704811
"3647";"Pef1";"Il1b";"2";62,970005;3,22720005611117
"3648";"D10Jhu81e";"Calr";"8";41,210003;3,58481090785951
"3649";"D10Jhu81e";"Il10ra";"9";24,840002;3,06751638332911
"3650";"D10Jhu81e";"Srgn";"10";32,420003;3,23793344966312
"3651";"Fam151b";"Ell2";"13";40,930004;6,46369727820558
"3652";"Decr2";"Rps18";"17";17,98;4,13168435083186
"3653";"Hcst";"Rpl34";"3";60,550006;3,4969559682878
"3654";"Ugp2";"Eef1a1";"9";43,650004;3,68714825546775
"3655";"Grtp1";"Eef1a1";"9";43,650004;3,19254791849635
"3656";"Btbd7";"Calr";"8";41,210003;3,47371861193706
"3657";"Tmpo";"Rps9";"7";2,13;3,0509767619193
"3658";"Lrfn1";"Il12b";"11";25,940001;3,46011170385783
"3659";"Calm2";"Cox7a2l";"17";53,020004;3,02694537951935
"3660";"Rere";"Nme2";"11";58,880008;3,3538011024285
"3661";"Rere";"Itm2b";"14";38,880003;3,03282360442329
"3662";"Ltb4r1";"Capg";"6";32,270003;5,14195197586606
"3663";"Prp2";"Rpl24";"16";33,740003;76,629266537895
"3664";"Rpl36a";"Srgn";"10";32,420003;3,58503088016785
"3665";"Gm14169";"Arpc2";"1";38,490004;4,87977663524131
"3666";"Rfc5";"Fabp5";"3";2,47;3,27849493287664
"3667";"Prr15";"arpc1b";"5";85,030006;3,34442748337063
"3668";"Clec4e";"Gapdh";"6";59,320007;6,66921138828302
"3669";"Il1f6";"Rps9";"7";2,13;3,27569220360691
"3670";"Ralgps1";"Rpl34";"3";60,550006;3,88034000416539
"3671";"Ralgps1";"Trem2";"17";23,990002;3,36974584521989
"3672";"Ralgps1";"Cd74";"18";34,410001;3,4949757746173
"3673";"Ms4a7";"Slc15a3";"19";7,230003;14,5492626321814
"3674";"Mbnl3";"isg15";"4";88,610006;3,03575358033695
"3675";"A730036I17Rik";"Rps3a1";"3";37,830003;4,29460102914591
"3676";"Cd300lg";"Rpl35a";"16";23,590002;4,33107489748656
"3677";"Lhfpl3";"rpl9";"5";33,660002;4,29470411144324
"3678";"Lhfpl3";"Tmbim6";"15";56,130003;85,2436985037278
"3679";"Rnf166";"Cyba";"8";71,040005;3,3767110346609
"3680";"Egfr";"Cd36";"5";8,11;3,93737637985635
"3681";"Aqp8";"Rps3a1";"3";37,830003;4,2946010291459
"3682";"Lmtk2";"Atp6v1e1";"6";57,010006;4,45713404872856
"3683";"Lmtk2";"Tnip1";"11";32,130004;3,41617961001859
"3684";"Sphk2";"Rps18";"17";17,98;3,78957089344848
"3685";"Cpne9";"Fabp5";"3";2,47;3,33503874619027
"3686";"Phldb3";"Sat1";"X";72,380002;3,40690729799535
"3687";"F630028O10Rik";"sdcbp";"4";2,91;3,0310199135843
"3688";"Zswim7";"Anxa5";"3";17,460001;3,04283090082395
"3689";"Sp9";"Rps3a1";"3";37,830003;4,2946010291459
"3690";"Cd200r1";"arpc1b";"5";85,030006;3,31551938255578
"3691";"Nr4a3";"Rplp1";"9";33,500003;3,80525499115394
"3692";"Exoc3";"Ell2";"13";40,930004;3,18726420152101
"3693";"Zfp335";"Mx2";"16";57,510005;3,74812053931849
"3694";"Anpep";"Iqgap1";"7";45,680005;6,31862789424527
"3695";"Anpep";"Sat1";"X";72,380002;4,04318321145647
"3696";"Mki67";"Ifitm3";"7";86,250008;5,82867151364781
"3697";"Art2b";"Cd36";"5";8,11;4,2946007893751
"3698";"Ubl4";"Malt1";"18";38,560002;3,01749725157421
"3699";"Cyp4v3";"Msr1";"8";23,890001;3,10235921998895
"3700";"Wdr63";"Tmbim6";"15";56,130003;7,74758758984046
"3701";"Ndrg1";"Grina";"15";35,590001;3,72756675803813
"3702";"Olfr231";"Cd36";"5";8,11;3,97845679413668
"3703";"Mettl9";"Cyba";"8";71,040005;3,13252008975829
"3704";"Mettl9";"Srgn";"10";32,420003;4,156956894046
"3705";"Mtmr1";"Fau";"19";4,340001;3,30469692869302
"3706";"Man2a2";"Rps3";"7";54,070006;5,12306147779979
"3707";"Trpc7";"rpl9";"5";33,660002;4,29470411144324
"3708";"Trpc7";"Tmbim6";"15";56,130003;85,2436985037277
"3709";"Ywhaz";"Ptma";"1";43,960005;3,30997681591265
"3710";"Poc1b";"Aldoa";"7";69,250007;3,18219560202028
"3711";"Rtp3";"Rpl24";"16";33,740003;13,3459420638286
"3712";"Swi5";"Pld3";"7";15,920002;3,73311751999687
"3713";"Agfg1";"Ptma";"1";43,960005;4,49625749784518
"3714";"Kif3a";"Irgm1";"11";28,840003;4,08148411365313
"3715";"C1qtnf1";"Ell2";"13";40,930004;3,7567372202052
"3716";"Pgcp";"App";"16";46,920004;3,98960015788392
"3717";"Heatr2";"sdcbp";"4";2,91;4,16093514241673
"3718";"Heatr2";"Rpl35a";"16";23,590002;4,4467586842613
"3719";"Zcchc6";"arpc1b";"5";85,030006;4,1078857249602
"3720";"Nacad";"Prdx1";"4";53,280004;3,64669976589367
"3721";"Fnip2";"Rps3a1";"3";37,830003;3,80193848260689
"3722";"Fnip2";"Tnfaip2";"12";60,990006;3,94370023586922
"3723";"Fnip2";"Atp5a1";"18";52,380004;3,52583051011933
"3724";"Prim2";"Eef1a1";"9";43,650004;3,37751312988342
"3725";"Anapc10";"Gns";"10";69,620007;4,03753230618875
"3726";"Depdc1a";"Rpl7a";"2";19,1;4,2011255422842
"3727";"Vmn2r82";"sdcbp";"4";2,91;3,88636181431469
"3728";"Zfp738";"Icam1";"9";7,69;3,35287136927757
"3729";"Zfp738";"Erbb2ip";"13";56,160005;6,69577346402025
"3730";"Ttll6";"rpl9";"5";33,660002;4,29470411144325
"3731";"Ttll6";"Tmbim6";"15";56,130003;85,2436985037278
"3732";"Cd248";"Cd36";"5";8,11;4,29460110290575
"3733";"Mir29a";"Pik3r5";"11";41,690005;4,02232299064298
"3734";"Car2";"Tnip1";"11";32,130004;3,23736663647365
"3735";"Nedd9";"Bc005537";"13";10,680001;4,51025477889866
"3736";"Rnu11";"tnfrsf1b";"4";78,170005;4,52921246786769
"3737";"Zbtb33";"Srgn";"10";32,420003;4,00047275554153
"3738";"Gvin1";"Rps3";"7";54,070006;4,91653543870324
"3739";"Stmn2";"rpl9";"5";33,660002;4,29470411144325
"3740";"Stmn2";"Tmbim6";"15";56,130003;85,2436985037278
"3741";"Sectm1b";"Rps3a1";"3";37,830003;3,14373931250954
"3742";"Sectm1b";"Snx3";"10";22,890002;3,06862755809612
"3743";"Gm10012";"Mtpn";"6";15,270001;3,20664371174342
"3744";"Mir1893";"Pld3";"7";15,920002;3,12496170763572
"3745";"Impdh2";"Ccrl2";"9";60,920005;4,80207354972258
"3746";"Grin2d";"Rpl7";"1";4,94;3,00056170976092
"3747";"Grik3";"sdcbp";"4";2,91;23,7657815217425
"3748";"Tbc1d22a";"Atp5a1";"18";52,380004;3,57402293596781
"3749";"Slc9a5";"Cd36";"5";8,11;3,690507738011
"3750";"Shbg";"Rpl24";"16";33,740003;8,78135812344011
"3751";"Rab3a";"Gnb2l1";"11";28,770002;4,29460230877106
"3752";"Aldh9a1";"Tor1aip1";"1";67,690008;4,39972017928679
"3753";"Tspan2";"Il10ra";"9";24,840002;3,20660696741494
"3754";"Ppp1cc";"Ptma";"1";43,960005;3,7313435766106
"3755";"Chst2";"Rps24";"14";14,42;3,21260941650032
"3756";"Gstcd";"Rps3a1";"3";37,830003;3,25311466214123
"3757";"Gstcd";"Tnfaip3";"10";8,08;3,27107123324557
"3758";"Zfp936";"rpl9";"5";33,660002;3,70828466470872
"3759";"Zfp936";"Tmbim6";"15";56,130003;15,2074284104928
"3760";"Bend3";"Msr1";"8";23,890001;3,04612498103985
"3761";"Pdzrn3";"Rpl24";"16";33,740003;76,6292665378949
"3762";"Six1";"Nfkbia";"12";24,000002;3,28303510886683
"3763";"Six1";"Trem2";"17";23,990002;3,3073159587879
"3764";"Rrp9";"Pld3";"7";15,920002;3,56505644254717
"3765";"Olfr63";"sdcbp";"4";2,91;23,7657815217425
"3766";"Thumpd3";"Myl6";"10";76,750008;3,43080744632365
"3767";"Dao";"Rps3a1";"3";37,830003;3,19088623314414
"3768";"Lztr1";"Actg1";"11";84,070012;3,30516844020037
"3769";"Lztr1";"Cox7a2l";"17";53,020004;3,62899125010399
"3770";"Uqcrh";"Pld3";"7";15,920002;3,42726925684866
"3771";"Naa35";"Cd83";"13";21,600002;3,53677438683726
"3772";"Asgr2";"Anxa5";"3";17,460001;3,51520759619176
"3773";"Asgr2";"sdcbp";"4";2,91;3,16859331420336
"3774";"Lrrtm2";"Nme2";"11";58,880008;3,00996333854797
"3775";"Sgip1";"Rps3a1";"3";37,830003;3,45486336751701
"3776";"Pcdh18";"Cflar";"1";29,160002;3,84638395709552
"3777";"Zfp764";"Litaf";"16";6,28;3,03216098076719
"3778";"Erbb2";"Rps24";"14";14,42;3,83557558037582
"3779";"Trpm2";"Hmgb2";"8";29,900002;8,34108194377724
"3780";"Micu1";"Srgn";"10";32,420003;3,03298285999526
"3781";"Otud1";"Grina";"15";35,590001;3,46210395214018
"3782";"Pck2";"Itm2b";"14";38,880003;4,91849193159545
"3783";"Asf1b";"arpc1b";"5";85,030006;3,47027849166403
"3784";"Ctla2b";"Cd83";"13";21,600002;7,14927600555631
"3785";"AW554918";"sdcbp";"4";2,91;4,89022030871521
"3786";"Lrfn4";"sdcbp";"4";2,91;5,67460832950362
"3787";"Lrfn4";"Fau";"19";4,340001;3,41025672952958
"3788";"Atrn";"Fau";"19";4,340001;3,02356064099245
"3789";"Nlrp5";"Gnb2l1";"11";28,770002;4,29460230877106
"3790";"Fancc";"Syk";"13";27,410003;3,78227647345127
"3791";"Plekhh1";"Rap2b";"3";29,810002;5,65244505353255
"3792";"Muc5b";"Rps3a1";"3";37,830003;3,07179937902755
"3793";"Thbs1";"Rpl35a";"16";23,590002;4,62379041423189
"3794";"Spata6";"Cd53";"3";46,530005;3,1610583858963
"3795";"Tnni2";"Tnfaip2";"12";60,990006;4,25772210649106
"3796";"Mdfic";"Arpc2";"1";38,490004;4,38204365839442
"3797";"Mdfic";"Tfec";"6";7,61;5,32435273833454
"3798";"Clpx";"Npc2";"12";39,370003;3,50837599823223
"3799";"Plxnd1";"Atp6v1e1";"6";57,010006;6,64366720330657
"3800";"Olfr11";"rpl9";"5";33,660002;4,29470411144324
"3801";"Olfr11";"Tmbim6";"15";56,130003;85,2436985037277
"3802";"Myom3";"Irgm1";"11";28,840003;3,96185782351461
"3803";"Poc1a";"Malt1";"18";38,560002;3,21825839704611
"3804";"Serpinb1a";"Ctss";"3";40,740004;3,31850622225679
"3805";"Serpinb1a";"Ell2";"13";40,930004;3,80871441813817
"3806";"Gm8267";"Cd36";"5";8,11;4,71665679261485
"3807";"Lamb1";"Rps9";"7";2,13;3,42516543292595
"3808";"Klhdc1";"Rps18";"17";17,98;4,21152671550751
"3809";"Ppm1d";"Nme2";"11";58,880008;3,18811456170997
"3810";"Palb2";"Cd274";"19";23,880004;4,634843474421
"3811";"Fam196a";"Apoe";"7";9,940001;3,77377970171428
"3812";"Dcun1d4";"Ppp1ca";"19";3,89;3,43676155737794
"3813";"Nckap5l";"sdcbp";"4";2,91;3,07063684271984
"3814";"Itga1";"Il10ra";"9";24,840002;3,20874932996703
"3815";"Itga1";"Cmpk2";"12";9,691001;3,57505946092093
"3816";"Egr1";"Rap2b";"3";29,810002;4,01471507850126
"3817";"Mterfd1";"Rpl24";"16";33,740003;3,73821278310508
"3818";"Klk14";"Rps15";"10";39,720004;4,06011777007555
"3819";"Bfsp2";"Gnb2l1";"11";28,770002;4,29460230877107
"3820";"Ctdsp1";"Cd14";"18";19,46;3,48396416989848
"3821";"Ablim2";"sdcbp";"4";2,91;3,59760474720941
"3822";"Sparc";"sdcbp";"4";2,91;7,91871573152777
"3823";"Rnf167";"Cox7a2l";"17";53,020004;3,0473411610179
"3824";"Klhl8";"cxcl2";"5";44,780003;3,64942632713522
"3825";"Alkbh2";"Rplp1";"9";33,500003;3,92911303146173
"3826";"Nmt1";"Eif1";"11";63,46001;3,07997991195609
"3827";"Gm5134";"Ifitm3";"7";86,250008;4,09672169401124
"3828";"Gm5134";"Irg1";"14";51,670005;5,8911585192995
"3829";"Cer1";"Cd274";"19";23,880004;3,33574277327634
"3830";"Gm4832";"Cd36";"5";8,11;4,2946007893751
"3831";"Isy1";"Nrp2";"1";31,350003;3,00566566129093
"3832";"Gigyf1";"Irg1";"14";51,670005;3,03047340789791
"3833";"Csgalnact2";"Atp5a1";"18";52,380004;3,02437834784285
"3834";"Tmem138";"spp1";"5";50,680004;3,9732490937116
"3835";"Ltb";"Atp6v1g1";"4";34,010002;5,52746243084804
"3836";"Ltb";"Rps18";"17";17,98;4,54252809583184
"3837";"Hdac9";"Gnb2l1";"11";28,770002;3,2653611062314
"3838";"Serp1";"Anxa5";"3";17,460001;5,66072603935196
"3839";"Chchd3";"spp1";"5";50,680004;3,27173974344828
"3840";"Adnp";"Eef1g";"19";6,040002;3,25560046440722
"3841";"Scaf11";"Ptma";"1";43,960005;3,18102564337614
"3842";"Amigo3";"tnfrsf1b";"4";78,170005;4,91042336570764
"3843";"Amigo3";"Mx2";"16";57,510005;5,74388817512564
"3844";"Psma2";"Snx3";"10";22,890002;3,38799357773411
"3845";"Psma2";"Syk";"13";27,410003;4,95328980715834
"3846";"Slc25a37";"Atp6v1g1";"4";34,010002;3,12047151361097
"3847";"Tmem129";"Ccrl2";"9";60,920005;3,18611528368631
"3848";"Fam161a";"Rsad2";"12";9,69;5,11344988465308
"3849";"Arhgap22";"Lgals3";"14";24,600001;5,0590220966156
"3850";"Il4i1";"Rps3";"7";54,070006;4,06769616752906
"3851";"Il4i1";"Rps4x";"X";45,200001;3,22949244014073
"3852";"Rcan3";"Rps24";"14";14,42;4,46244816861728
"3853";"Gipc3";"sdcbp";"4";2,91;5,55760746185841
"3854";"Gipc3";"Fau";"19";4,340001;3,99071188760018
"3855";"Nr3c2";"Rps11";"7";29,140003;3,03180020196371
"3856";"Nr3c2";"Rps4x";"X";45,200001;3,57341864439244
"3857";"Msto1";"Hck";"2";75,410006;3,00981914897686
"3858";"Pdhx";"Gns";"10";69,620007;3,82476320181113
"3859";"Ddx11";"Actg1";"11";84,070012;3,41848986089289
"3860";"Ddx11";"Tnfsf9";"17";29,670003;3,11725075446727
"3861";"Efnb2";"Slc6a6";"6";40,730004;4,39903883141617
"3862";"Amn1";"Rpl10";"X";37,94;3,22128395671751
"3863";"Ccrl1";"Litaf";"16";6,28;3,79722517235906
"3864";"Fam184a";"Gnb2l1";"11";28,770002;4,29460230877106
"3865";"Gm5506";"tnfrsf1b";"4";78,170005;4,89720146973645
"3866";"Arrb1";"Iqgap1";"7";45,680005;4,4628797686702
"3867";"Arrb1";"Rpl24";"16";33,740003;3,14324076265431
"3868";"Hspb1";"Myl6";"10";76,750008;3,10113439266801
"3869";"Uba2";"Rps9";"7";2,13;4,29424567069166
"3870";"LOC626904";"Rps3a1";"3";37,830003;4,2946010291459
"3871";"Nars";"Cd74";"18";34,410001;8,63855973580522
"3872";"Sos1";"Ptma";"1";43,960005;3,77819288103499
"3873";"Pacrgl";"Rps9";"7";2,13;4,08789256630976
"3874";"Snx21";"Calr";"8";41,210003;3,07216709756531
"3875";"Snx21";"Nme2";"11";58,880008;3,31252992931144
"3876";"Zswim1";"Fau";"19";4,340001;4,16501468161445
"3877";"Arhgap28";"Pld3";"7";15,920002;3,82323818040993
"3878";"Zfp758";"Cd74";"18";34,410001;3,62693587428721
"3879";"Rnf10";"tnfrsf1b";"4";78,170005;3,07921642304161
"3880";"BC049715";"rplp0";"5";56,100005;4,26272071181296
"3881";"Ddx21";"Slc15a3";"19";7,230003;3,30916244873811
"3882";"Reep6";"Rmrp";"4";23,040001;3,43865258872862
"3883";"Reep6";"Rpl35a";"16";23,590002;5,54464984981134
"3884";"Zfp282";"Gns";"10";69,620007;3,24201361483903
"3885";"Csrp1";"arpc1b";"5";85,030006;3,2485612043458
"3886";"Nr4a1";"Rpl24";"16";33,740003;3,04528267305507
"3887";"Rnf165";"Rpl24";"16";33,740003;4,80044001887747
"3888";"Iqsec2";"Grn";"11";66,290011;3,35244808143927
"3889";"Epsti1";"Cd63";"10";77,190009;3,13303051146565
"3890";"Epsti1";"Tpt1";"14";40,290004;3,66415099719691
"3891";"Epb4.1l3";"cxcl2";"5";44,780003;3,86770873858792
"3892";"Epb4.1l3";"Hsp90ab1";"17";22,590001;3,88021874849094
"3893";"Tjp3";"Ldha";"7";30,600004;3,53089444637904
"3894";"Tjp3";"Il12b";"11";25,940001;4,69482009038655
"3895";"Palld";"Atp6v0d1";"8";53,040004;3,06927355953473
"3896";"Traf3ip2";"Lgals3";"14";24,600001;3,00219114010006
"3897";"Gm13139";"tnfrsf1b";"4";78,170005;4,79583860417884
"3898";"Nudt12";"Wdr1";"5";20,630001;3,21794700028621
"3899";"Lyrm1";"Hmgb2";"8";29,900002;3,03819904429022
"3900";"Csf3";"Gnb2l1";"11";28,770002;3,19881995853299
"3901";"Hpgd";"Hmgb2";"8";29,900002;6,72701706958131
"3902";"Eml6";"Rps11";"7";29,140003;3,135375238068
"3903";"Slc25a22";"Il12b";"11";25,940001;3,01343579848865
"3904";"Dlx6as1";"sdcbp";"4";2,91;5,71587427205796
"3905";"BC117090";"Gnb2l1";"11";28,770002;3,59974745256638
"3906";"Prmt10";"Hmgb2";"8";29,900002;5,29736292633353
"3907";"Snx7";"Ctss";"3";40,740004;3,3200747538852
"3908";"Chmp4c";"Cd36";"5";8,11;4,2946007893751
"3909";"Npy";"Hnrnpa2b1";"6";24,870002;5,60676750449801
"3910";"Fam26e";"rpl9";"5";33,660002;4,29470411144324
"3911";"Fam26e";"Tmbim6";"15";56,130003;85,2436985037277
"3912";"Gpr52";"Cd36";"5";8,11;8,81863044941241
"3913";"Oas1g";"Cd63";"10";77,190009;3,04133953461989
"3914";"Oas1g";"Rpl130";"15";15,92;4,16988467697875
"3915";"Mxd1";"Rpl17";"18";50,960003;3,14230486753998
"3916";"Nxt1";"Snx3";"10";22,890002;3,01082061955978
"3917";"Obox2";"Rpl24";"16";33,740003;15,0435926492802
"3918";"Psma6";"Ptma";"1";43,960005;3,01384262843636
"3919";"Acaca";"Ccl2";"11";49,820007;3,52850111617394
"3920";"Gnaq";"Ptma";"1";43,960005;3,09187600778557
"3921";"Snora16a";"Il1b";"2";62,970005;4,01621636700615
"3922";"Mmgt1";"Rps6";"4";40,690003;3,14869852606877
"3923";"AI118078";"Tnfaip2";"12";60,990006;6,57585472183707
"3924";"Lyz1";"Gns";"10";69,620007;9,86139239343952
"3925";"Bik";"Rpl24";"16";33,740003;19,3808362771603
"3926";"Snora78";"Rpl23a";"11";46,740006;3,35773653646633
"3927";"Atg4d";"Lgals3";"14";24,600001;3,09979929140671
"3928";"Amica1";"Mx2";"16";57,510005;3,3545073706657
"3929";"Clec2i";"Rpl24";"16";33,740003;76,629266537895
"3930";"Wdr5b";"Rsad2";"12";9,69;3,020493312435
"3931";"Wdr5b";"Hsp90ab1";"17";22,590001;4,20141788099583
"3932";"Trmt12";"Ccrl2";"9";60,920005;3,46667537335813
"3933";"Wdr35";"Rps15";"10";39,720004;4,94092052927622
"3934";"Zfp595";"Rps3";"7";54,070006;3,87232691005937
"3935";"Zfp595";"Sat1";"X";72,380002;3,71128813972235
"3936";"Fbxl19";"Aldoa";"7";69,250007;3,91110689396243
"3937";"Cep152";"Ccrl2";"9";60,920005;3,92944955697663
"3938";"Zfp934";"Srgn";"10";32,420003;4,6112258381013
"3939";"Zfp934";"Il12b";"11";25,940001;3,02451646458144
"3940";"Unc119b";"Rpl10";"X";37,94;3,49899641861137
"3941";"Sla";"Klf6";"13";2,94;3,33980614694909
"3942";"Brdt";"Nfkbia";"12";24,000002;4,92196051579063
"3943";"Brdt";"Rtp4";"16";14,550001;4,10941654205621
"3944";"Adora2a";"Cmpk2";"12";9,691001;3,85393315761696
"3945";"Srp9";"Itpkb";"1";84,270009;3,19930582982535
"3946";"Bend4";"Psme2";"14";28,190002;3,61077525112054
"3947";"Tgfbi";"Ell2";"13";40,930004;4,74673372950856
"3948";"Sord";"Bc005537";"13";10,680001;3,0038519186997
"3949";"Yme1l1";"Rps18";"17";17,98;3,51414248331125
"3950";"Pttg1";"Pik3r5";"11";41,690005;3,04104780436374
"3951";"Gm14403";"Hck";"2";75,410006;3,35569704052529
"3952";"Arxes1";"Rps3a1";"3";37,830003;4,29460102140447
"3953";"Gpld1";"Lgmn";"12";51,450005;3,15558429041266
"3954";"Gpld1";"Cd83";"13";21,600002;3,35759862179612
"3955";"Trit1";"Ccrl2";"9";60,920005;3,79966823815762
"3956";"Galnt9";"sdcbp";"4";2,91;3,48797713279097
"3957";"Galnt9";"cxcl2";"5";44,780003;3,86509902717204
"3958";"Galnt9";"Rpl24";"16";33,740003;4,81893720726138
"3959";"Galnt9";"Fau";"19";4,340001;5,7050880713707
"3960";"Pdcd6";"Eef1a1";"9";43,650004;3,35600381051138
"3961";"Pcmt1";"Gapdh";"6";59,320007;3,39507883150694
"3962";"Sh3bp4";"Ptma";"1";43,960005;6,48592996935619
"3963";"Eya4";"Snx3";"10";22,890002;6,58741323879206
"3964";"A630066F11Rik";"Bc005537";"13";10,680001;3,55433734802719
"3965";"Klb";"Mtpn";"6";15,270001;4,19877369778382
"3966";"Hus1b";"Prdx1";"4";53,280004;4,84304558694755
"3967";"Gm9992";"Rps9";"7";2,13;3,77724781338664
"3968";"Gbgt1";"Rpl7a";"2";19,1;6,16572746282311
"3969";"Cdkn2d";"Rpl24";"16";33,740003;4,93970242879097
"3970";"Ptov1";"Eef1a1";"9";43,650004;3,0299040117641
"3971";"Zfp52";"Rps18";"17";17,98;4,30517867243683
"3972";"Pop4";"Ptma";"1";43,960005;3,41702529594299
"3973";"Setdb1";"rplp0";"5";56,100005;3,90916860838183
"3974";"Fam72a";"Rnf149";"1";18,330001;3,11412084607758
"3975";"Chd4";"Ptma";"1";43,960005;3,54495154258767
"3976";"Slc25a26";"Rpl7";"1";4,94;3,08883583020148
"3977";"Slc25a26";"cxcl2";"5";44,780003;4,82752650605573
"3978";"Slc25a26";"Rps9";"7";2,13;4,52517984501794
"3979";"Muc13";"sdcbp";"4";2,91;23,7657815217425
"3980";"Lrrc61";"Cd14";"18";19,46;3,2359718694175
"3981";"Kcnh5";"Rps3a1";"3";37,830003;4,29460102914591
"3982";"Wdr73";"Eef1a1";"9";43,650004;3,32199394745897
"3983";"Sost";"rpl9";"5";33,660002;4,29470411144324
"3984";"Sost";"Tmbim6";"15";56,130003;85,2436985037278
"3985";"Rufy2";"sdcbp";"4";2,91;3,00039668289674
"3986";"Tsc2";"spp1";"5";50,680004;3,32892541784169
"3987";"Synpo2";"Il1b";"2";62,970005;3,66284143413424
"3988";"Fam126b";"Dbi";"1";52,650006;3,22745562749883
"3989";"Fam126b";"Tfec";"6";7,61;3,76458971525625
"3990";"Eif1b";"arpc1b";"5";85,030006;3,48375607190358
"3991";"Stard13";"arpc1b";"5";85,030006;3,60355214084414
"3992";"Stx16";"Rpl24";"16";33,740003;3,07792972472582
"3993";"Elk3";"Il1b";"2";62,970005;3,23865569755068
"3994";"Aph1b";"Rplp1";"9";33,500003;4,081209427764
"3995";"Scrib";"Klf6";"13";2,94;3,38126719042386
